,penalty_player_name,penalty_player_id,season,penalty_team,penalty
6381,J.Reed,00-0032387,2018,SEA,2
6382,J.Reed,00-0032387,2019,SEA,1
6383,J.Reed,00-0032387,2020,SEA,3
6384,J.Reed,00-0032387,2021,KC,1
6385,J.Reed,00-0036377,2020,LAC,2
6386,J.Reed,00-0038613,2024,SEA,1
6387,J.Reed,00-0038613,2025,TEN,1
6388,J.Reed,00-0039146,2023,GB,3
6389,J.Reed,00-0039146,2025,GB,1
6390,J.Reeves-Maybin,00-0033557,2017,DET,4
6391,J.Reeves-Maybin,00-0033557,2018,DET,2
6392,J.Reeves-Maybin,00-0033557,2019,DET,1
6393,J.Reeves-Maybin,00-0033557,2021,DET,1
6394,J.Reeves-Maybin,00-0033557,2023,DET,1
6395,J.Reeves-Maybin,00-0033557,2024,DET,2
6396,J.Reid,00-0028023,2016,KC,1
6397,J.Reid,00-0034361,2018,HOU,1
6398,J.Reid,00-0034361,2023,KC,3
6399,J.Reid,00-0034361,2024,KC,6
6400,J.Reid,00-0034361,2025,NO,3
6401,J.Reid,00-0036304,2020,HOU,1
6402,J.Reid,00-0036304,2021,SEA,2
6403,J.Reitz,00-0026408,2016,IND,6
6404,J.Reynolds,00-0033943,2018,LA,2
6405,J.Reynolds,00-0033943,2019,LA,1
6406,J.Reynolds,00-0033943,2020,LA,2
6407,J.Reynolds,00-0033943,2021,DET,1
6408,J.Reynolds,00-0033943,2021,TEN,1
6409,J.Reynolds,00-0033943,2023,DET,2
6410,J.Reynolds,00-0033943,2024,DEN,1
6411,J.Rhattigan,00-0036802,2021,SEA,1
6412,J.Rhattigan,00-0036802,2023,SEA,2
6413,J.Richard,00-0033025,2017,LV,2
6414,J.Richard,00-0033025,2018,LV,2
6415,J.Richard,00-0033025,2020,LV,1
6416,J.Richards,00-0031559,2018,ATL,1
6417,J.Richards,00-0033187,2018,LAC,3
6418,J.Ridgeway,00-0037283,2022,WAS,2
6419,J.Rivers,00-0040180,2025,CIN,1
6420,J.Robinson,00-0029691,2016,TB,1
6421,J.Robinson,00-0029691,2017,TB,1
6422,J.Robinson,00-0029691,2018,NO,1
6423,J.Robinson,00-0029691,2019,JAX,2
6424,J.Robinson,00-0035831,2020,JAX,2
6425,J.Robinson,00-0036878,2023,LV,2
6426,J.Robinson,00-0036878,2024,LV,3
6427,J.Robinson,00-0038587,2023,CAR,2
6428,J.Rodgers,00-0031621,2019,DEN,1
6429,J.Rosen,00-0034343,2018,ARI,1
6430,J.Ross,00-0033460,2018,CIN,2
6431,J.Ross,00-0033460,2019,CIN,1
6432,J.Ross,00-0033460,2021,NYG,1
6433,J.Ross,00-0037216,2023,KC,1
6434,J.Ross III,00-0033460,2019,CIN,1
6435,J.Ross III,00-0033460,2020,CIN,1
6436,J.Roy,00-0038584,2024,NE,1
6437,J.Ruckert,00-0037805,2023,NYJ,2
6438,J.Ruckert,00-0037805,2024,NYJ,1
6439,J.Ruckert,00-0037805,2025,NYJ,3
6440,J.Rudock,00-0032431,2017,DET,1
6441,J.Runyan,00-0036246,2021,GB,1
6442,J.Runyan,00-0036246,2022,GB,1
6443,J.Runyan,00-0036246,2023,GB,5
6444,J.Runyan,00-0036246,2024,NYG,3
6445,J.Runyan,00-0036246,2025,NYG,4
6446,J.Russell,00-0037491,2022,TB,1
6447,J.Russell,00-0037491,2023,TB,1
6448,J.Russell,00-0037491,2024,TB,2
6449,J.Ryan,00-0023742,2017,SEA,1
6450,J.Ryan,00-0031578,2016,GB,1
6451,J.Ryan,00-0031578,2017,GB,1
6452,J.Salyer,00-0037295,2022,LAC,3
6453,J.Salyer,00-0037295,2023,LAC,3
6454,J.Salyer,00-0037295,2024,LAC,3
6455,J.Salyer,00-0037295,2025,LAC,8
6456,J.Samuels,00-0034331,2019,PIT,1
6457,J.Samuels,00-0034331,2020,PIT,1
6458,J.Sanborn,00-0037109,2023,CHI,1
6459,J.Sanders,00-0034794,2024,MIA,1
6460,J.Sanders,00-0039356,2024,CAR,3
6461,J.Sanders,00-0039356,2025,CAR,1
6462,J.Sanker,00-0040643,2025,NO,1
6463,J.Savaiinaea,00-0040742,2025,MIA,3
6464,J.Sawyer,00-0040160,2025,PIT,1
6465,J.Schmitz,00-0039019,2023,NYG,3
6466,J.Schmitz,00-0039019,2024,NYG,3
6467,J.Schmitz,00-0039019,2025,NYG,3
6468,J.Schobert,00-0033125,2016,CLE,1
6469,J.Schobert,00-0033125,2017,CLE,1
6470,J.Schobert,00-0033125,2020,JAX,2
6471,J.Schobert,00-0033125,2021,PIT,1
6472,J.Schobert,00-0033125,2022,TEN,1
6473,J.Scott,00-0036303,2020,JAX,1
6474,J.Scott,00-0036303,2021,PHI,2
6475,J.Scott,00-0036303,2022,PHI,1
6476,J.Scruggs,00-0038936,2023,HOU,4
6477,J.Scruggs,00-0038936,2024,HOU,5
6478,J.Scruggs,00-0038936,2025,HOU,3
6479,J.Shaw,00-0032168,2016,CIN,2
6480,J.Shaw,00-0032168,2017,CIN,7
6481,J.Shaw,00-0032168,2018,KC,2
6482,J.Sheard,00-0027975,2017,IND,4
6483,J.Sheard,00-0027975,2018,IND,6
6484,J.Sheard,00-0027975,2020,JAX,1
6485,J.Shepherd,00-0032137,2016,SF,1
6486,J.Sherwood,00-0036500,2021,NYJ,1
6487,J.Sherwood,00-0036500,2022,NYJ,1
6488,J.Sherwood,00-0036500,2023,NYJ,1
6489,J.Sherwood,00-0036500,2024,NYJ,1
6490,J.Sherwood,00-0036500,2025,NYJ,2
6491,J.Shorter,00-0038590,2024,LV,1
6492,J.Shorter,00-0038590,2025,LV,1
6493,J.Simmons,00-0032971,2016,DEN,3
6494,J.Simmons,00-0032971,2017,DEN,2
6495,J.Simmons,00-0032971,2018,DEN,4
6496,J.Simmons,00-0032971,2019,DEN,1
6497,J.Simmons,00-0032971,2020,DEN,1
6498,J.Simmons,00-0032971,2022,DEN,2
6499,J.Simmons,00-0032971,2023,DEN,1
6500,J.Simmons,00-0033446,2018,SEA,1
6501,J.Simmons,00-0033446,2020,SEA,2
6502,J.Simmons,00-0035643,2019,TEN,2
6503,J.Simmons,00-0035643,2020,TEN,2
6504,J.Simmons,00-0035643,2021,TEN,5
6505,J.Simmons,00-0035643,2022,TEN,3
6506,J.Simmons,00-0035643,2023,TEN,4
6507,J.Simmons,00-0035643,2024,TEN,6
6508,J.Simmons,00-0035643,2025,TEN,10
6509,J.Simmons,00-0040116,2025,KC,7
6510,J.Simon,00-0030442,2019,NE,1
6511,J.Simon,00-0030442,2020,NE,1
6512,J.Simpson,00-0036369,2020,LV,2
6513,J.Simpson,00-0036369,2021,LV,11
6514,J.Simpson,00-0036369,2022,LV,1
6515,J.Simpson,00-0036369,2023,BAL,11
6516,J.Simpson,00-0036369,2024,NYJ,4
6517,J.Simpson,00-0036369,2025,NYJ,11
6518,J.Simpson,00-0039383,2025,GB,1
6519,J.Sirles,00-0030923,2016,MIN,8
6520,J.Sirles,00-0030923,2017,MIN,3
6521,J.Sirles,00-0030923,2018,BUF,1
6522,J.Sitton,00-0026275,2016,CHI,6
6523,J.Sitton,00-0026275,2017,CHI,3
6524,J.Sitton,00-0026275,2018,MIA,1
6525,J.Skinner,00-0038605,2025,DEN,5
6526,J.Skule,00-0034989,2019,SF,5
6527,J.Skule,00-0034989,2020,SF,2
6528,J.Skule,00-0034989,2024,TB,1
6529,J.Skule,00-0034989,2025,MIN,3
6530,J.Slye,00-0035192,2020,CAR,1
6531,J.Slye,00-0035192,2024,NE,1
6532,J.Slye,00-0035192,2025,TEN,4
6533,J.Smith,00-0027965,2016,BAL,5
6534,J.Smith,00-0027965,2017,BAL,3
6535,J.Smith,00-0027965,2018,BAL,4
6536,J.Smith,00-0027965,2019,BAL,4
6537,J.Smith,00-0027965,2020,BAL,3
6538,J.Smith,00-0027965,2021,BAL,1
6539,J.Smith,00-0029112,2018,LV,1
6540,J.Smith,00-0033052,2018,DAL,1
6541,J.Smith,00-0033052,2019,DAL,5
6542,J.Smith,00-0033052,2020,DAL,7
6543,J.Smith,00-0033858,2017,TEN,6
6544,J.Smith,00-0033858,2018,TEN,2
6545,J.Smith,00-0033858,2019,TEN,7
6546,J.Smith,00-0033858,2020,TEN,1
6547,J.Smith,00-0033858,2021,NE,5
6548,J.Smith,00-0033858,2022,NE,1
6549,J.Smith,00-0033858,2023,ATL,3
6550,J.Smith,00-0033858,2024,MIA,3
6551,J.Smith,00-0033858,2025,PIT,5
6552,J.Smith,00-0035510,2020,NYJ,1
6553,J.Smith-Njigba,00-0038543,2023,SEA,1
6554,J.Smith-Njigba,00-0038543,2024,SEA,1
6555,J.Smith-Njigba,00-0038543,2025,SEA,3
6556,J.Smith-Schuster,00-0033857,2017,PIT,6
6557,J.Smith-Schuster,00-0033857,2018,PIT,2
6558,J.Smith-Schuster,00-0033857,2019,PIT,1
6559,J.Smith-Schuster,00-0033857,2021,PIT,2
6560,J.Smith-Schuster,00-0033857,2022,KC,3
6561,J.Smith-Schuster,00-0033857,2023,NE,4
6562,J.Smith-Schuster,00-0033857,2024,KC,3
6563,J.Smith-Schuster,00-0033857,2025,KC,3
6564,J.Smith-Williams,00-0036351,2020,WAS,2
6565,J.Smith-Williams,00-0036351,2021,WAS,1
6566,J.Smith-Williams,00-0036351,2022,WAS,1
6567,J.Solomon,00-0039879,2025,BUF,3
6568,J.Spriggs,00-0032766,2016,GB,3
6569,J.Spriggs,00-0032766,2018,GB,7
6570,J.Spriggs,00-0032766,2021,ATL,2
6571,J.Sprinkle,00-0033528,2018,WAS,4
6572,J.Sprinkle,00-0033528,2019,WAS,7
6573,J.Sprinkle,00-0033528,2020,WAS,1
6574,J.Sprinkle,00-0033528,2021,DAL,2
6575,J.Staley,00-0025415,2016,SF,3
6576,J.Staley,00-0025415,2017,SF,3
6577,J.Staley,00-0025415,2018,SF,4
6578,J.Staley,00-0025415,2019,SF,3
6579,J.Stanford,00-0029061,2016,NYJ,2
6580,J.Stanford,00-0029061,2017,NYJ,1
6581,J.Stanton,00-0034311,2021,CLE,1
6582,J.Sternberger,00-0035671,2019,GB,1
6583,J.Stewart,00-0026153,2017,CAR,1
6584,J.Stewart,00-0040580,2025,LA,3
6585,J.Stidham,00-0035264,2022,LV,1
6586,J.Stoll,00-0036741,2021,PHI,1
6587,J.Stoll,00-0036741,2022,PHI,2
6588,J.Stoll,00-0036741,2023,PHI,1
6589,J.Stoll,00-0036741,2024,PHI,1
6590,J.Strnad,00-0036428,2021,DEN,1
6591,J.Strnad,00-0036428,2022,DEN,1
6592,J.Strnad,00-0036428,2023,DEN,1
6593,J.Strnad,00-0036428,2024,DEN,3
6594,J.Strong,00-0031560,2016,HOU,1
6595,J.Strowbridge,00-0036160,2020,MIA,1
6596,J.Sullivan,00-0026327,2017,LA,2
6597,J.Sullivan,00-0026327,2018,LA,7
6598,J.Sundell,00-0039926,2025,SEA,5
6599,J.Sweat,00-0034381,2019,PHI,1
6600,J.Sweat,00-0034381,2020,PHI,2
6601,J.Sweat,00-0034381,2021,PHI,3
6602,J.Sweat,00-0034381,2022,PHI,4
6603,J.Sweat,00-0034381,2023,PHI,6
6604,J.Sweat,00-0034381,2024,PHI,1
6605,J.Sweat,00-0034381,2025,ARI,2
6606,J.Sweezy,00-0029146,2017,TB,6
6607,J.Sweezy,00-0029146,2018,SEA,8
6608,J.Sweezy,00-0029146,2019,ARI,7
6609,J.Sweezy,00-0029146,2020,ARI,3
6610,J.Tamme,00-0026267,2016,ATL,1
6611,J.Tartt,00-0032057,2016,SF,3
6612,J.Tartt,00-0032057,2017,SF,1
6613,J.Tartt,00-0032057,2021,SF,4
6614,J.Tavai,00-0035240,2019,DET,1
6615,J.Tavai,00-0035240,2020,DET,1
6616,J.Tavai,00-0035240,2022,NE,1
6617,J.Tavai,00-0035240,2024,NE,4
6618,J.Tavai,00-0035240,2025,NE,3
6619,J.Taylor,00-0030484,2016,CLE,4
6620,J.Taylor,00-0030484,2017,CLE,3
6621,J.Taylor,00-0030484,2018,ARI,3
6622,J.Taylor,00-0030484,2019,SEA,2
6623,J.Taylor,00-0034283,2019,SF,1
6624,J.Taylor,00-0035237,2019,JAX,15
6625,J.Taylor,00-0035237,2020,JAX,6
6626,J.Taylor,00-0035237,2021,JAX,11
6627,J.Taylor,00-0035237,2022,JAX,6
6628,J.Taylor,00-0035237,2023,KC,20
6629,J.Taylor,00-0035237,2024,KC,16
6630,J.Taylor,00-0035237,2025,KC,10
6631,J.Taylor,00-0036223,2021,IND,1
6632,J.Taylor,00-0036223,2024,IND,2
6633,J.Taylor,00-0036223,2025,IND,1
6634,J.Taylor,00-0037307,2022,LAC,4
6635,J.Taylor,00-0037307,2023,LAC,3
6636,J.Taylor,00-0037307,2024,LAC,4
6637,J.Taylor,00-0037307,2025,LAC,1
6638,J.Theus,00-0032414,2016,SF,2
6639,J.Thomas,00-0025390,2016,CLE,2
6640,J.Thomas,00-0025390,2017,CLE,1
6641,J.Thomas,00-0028067,2016,JAX,1
6642,J.Thomas,00-0028067,2017,MIA,2
6643,J.Thomas,00-0030761,2017,GB,1
6644,J.Thomas,00-0030761,2020,DAL,2
6645,J.Thomas,00-0030761,2022,CHI,1
6646,J.Thomas,00-0034420,2018,HOU,1
6647,J.Thomas,00-0037578,2023,DAL,2
6648,J.Thomas,00-0037578,2024,DAL,1
6649,J.Thompson,00-0035705,2019,ARI,1
6650,J.Thompson,00-0035705,2021,ARI,3
6651,J.Thompson,00-0035705,2022,ARI,2
6652,J.Thompson,00-0035705,2023,ARI,3
6653,J.Thompson,00-0035705,2024,ARI,1
6654,J.Thompson,00-0035705,2025,ARI,1
6655,J.Thornhill,00-0035625,2019,KC,1
6656,J.Thornhill,00-0035625,2020,KC,1
6657,J.Thornhill,00-0035625,2022,KC,5
6658,J.Thornhill,00-0035625,2023,CLE,1
6659,J.Thrash,00-0039379,2024,CLE,1
6660,J.Thuney,00-0032391,2016,NE,9
6661,J.Thuney,00-0032391,2017,NE,3
6662,J.Thuney,00-0032391,2018,NE,5
6663,J.Thuney,00-0032391,2020,NE,3
6664,J.Thuney,00-0032391,2021,KC,7
6665,J.Thuney,00-0032391,2022,KC,2
6666,J.Thuney,00-0032391,2023,KC,2
6667,J.Thuney,00-0032391,2024,KC,1
6668,J.Thuney,00-0032391,2025,CHI,2
6669,J.Tillery,00-0035674,2019,LAC,4
6670,J.Tillery,00-0035674,2020,LAC,8
6671,J.Tillery,00-0035674,2021,LAC,5
6672,J.Tillery,00-0035674,2022,LAC,2
6673,J.Tillery,00-0035674,2022,LV,1
6674,J.Tillery,00-0035674,2023,LV,2
6675,J.Tillery,00-0035674,2025,KC,1
6676,J.Timu,00-0031915,2017,CHI,2
6677,J.Tippmann,00-0039145,2023,NYJ,5
6678,J.Tippmann,00-0039145,2024,NYJ,4
6679,J.Tippmann,00-0039145,2025,NYJ,7
6680,J.Todman,00-0028121,2016,IND,1
6681,J.Todman,00-0028121,2017,HOU,1
6682,J.Toia,00-0040019,2025,DAL,1
6683,J.Tolbert,00-0037666,2022,DAL,1
6684,J.Tolbert,00-0037666,2023,DAL,2
6685,J.Tolbert,00-0037666,2024,DAL,5
6686,J.Tolbert,00-0037666,2025,DAL,2
6687,J.Tonges,00-0037112,2025,SF,1
6688,J.Trattou,00-0028495,2016,MIN,1
6689,J.Travis,00-0040163,2025,IND,2
6690,J.Tretter,00-0030076,2016,GB,2
6691,J.Tretter,00-0030076,2017,CLE,2
6692,J.Tretter,00-0030076,2019,CLE,2
6693,J.Tretter,00-0030076,2020,CLE,4
6694,J.Tretter,00-0030076,2021,CLE,4
6695,J.Trotter,00-0039826,2024,PHI,2
6696,J.Trotter,00-0039826,2025,PHI,3
6697,J.Tryon,00-0036967,2021,TB,2
6698,J.Tryon,00-0036967,2022,TB,3
6699,J.Tryon,00-0036967,2023,TB,6
6700,J.Tryon,00-0036967,2024,TB,3
6701,J.Tucker,00-0029597,2017,BAL,1
6702,J.Tufele,00-0036881,2024,CIN,1
6703,J.Tufele,00-0036881,2025,NYJ,1
6704,J.Tuimoloau,00-0040744,2025,IND,2
6705,J.Tuioti-Mariner,00-0034154,2019,ATL,1
6706,J.Tuioti-Mariner,00-0034154,2020,ATL,2
6707,J.Uche,00-0036159,2020,NE,1
6708,J.Uche,00-0036159,2021,NE,1
6709,J.Uche,00-0036159,2022,NE,4
6710,J.Uche,00-0036159,2024,NE,2
6711,J.Uche,00-0036159,2025,PHI,2
6712,J.Urschel,00-0030996,2016,BAL,1
6713,J.Valoaga,00-0033758,2017,DET,1
6714,J.Vaughters,00-0031838,2019,CHI,1
6715,J.Vaughters,00-0031838,2020,CHI,1
6716,J.Veldheer,00-0027674,2016,ARI,3
6717,J.Veldheer,00-0027674,2017,ARI,4
6718,J.Veldheer,00-0027674,2018,DEN,7
6719,J.Veldheer,00-0027674,2020,IND,1
6720,J.Verrett,00-0031334,2016,LAC,2
6721,J.Verrett,00-0031334,2019,SF,1
6722,J.Verrett,00-0031334,2020,SF,2
6723,J.Verse,00-0039852,2024,LA,3
6724,J.Verse,00-0039852,2025,LA,3
6725,J.Vogel,00-0033364,2017,GB,1
6726,J.Vujnovich,00-0030629,2017,IND,2
6727,J.Vujnovich,00-0030629,2018,ARI,1
6728,J.Waddle,00-0036613,2021,MIA,3
6729,J.Waddle,00-0036613,2022,MIA,1
6730,J.Walker,00-0030652,2018,JAX,1
6731,J.Walker,00-0032809,2017,PHI,1
6732,J.Walker,00-0032809,2019,ARI,1
6733,J.Walker,00-0040277,2025,CHI,1
6734,J.Walker,00-0040577,2025,ATL,2
6735,J.Wallace,00-0039772,2024,LA,2
6736,J.Wallace,00-0039772,2025,LA,4
6737,J.Ward,00-0031298,2016,SF,5
6738,J.Ward,00-0031298,2017,SF,2
6739,J.Ward,00-0031298,2019,SF,1
6740,J.Ward,00-0031298,2020,SF,3
6741,J.Ward,00-0031298,2021,SF,2
6742,J.Ward,00-0031298,2022,SF,2
6743,J.Ward,00-0031298,2023,HOU,3
6744,J.Ward,00-0031298,2024,HOU,1
6745,J.Ward,00-0033046,2016,LV,3
6746,J.Ward,00-0033046,2020,BAL,1
6747,J.Ward,00-0033046,2021,JAX,2
6748,J.Ward,00-0033046,2022,NYG,3
6749,J.Ward,00-0033046,2023,NYG,1
6750,J.Ward,00-0033046,2025,TEN,7
6751,J.Ward,00-0035924,2021,ARI,3
6752,J.Ward,00-0035924,2024,PIT,1
6753,J.Ward,00-0038578,2023,MIN,3
6754,J.Ward,00-0038578,2025,MIN,4
6755,J.Washington,00-0034676,2018,PIT,1
6756,J.Washington,00-0034676,2019,PIT,3
6757,J.Washington,00-0034676,2021,PIT,2
6758,J.Watkins,00-0031173,2016,PHI,2
6759,J.Watkins,00-0031173,2017,PHI,1
6760,J.Watson,00-0034386,2019,TB,1
6761,J.Watson,00-0034956,2020,DEN,1
6762,J.Watson,00-0034956,2021,HOU,1
6763,J.Watson,00-0037195,2024,KC,1
6764,J.Watson,00-0037195,2025,KC,4
6765,J.Watt,00-0027949,2018,HOU,9
6766,J.Watt,00-0027949,2019,HOU,5
6767,J.Watt,00-0027949,2020,HOU,2
6768,J.Watt,00-0027949,2021,ARI,1
6769,J.Watt,00-0027949,2022,ARI,8
6770,J.Webb,00-0027609,2016,SEA,1
6771,J.Webb,00-0027609,2019,MIA,5
6772,J.Webb,00-0027796,2016,CAR,2
6773,J.Webb,00-0027796,2017,BUF,1
6774,J.Webb,00-0027796,2018,HOU,1
6775,J.Weeks,00-0027224,2021,HOU,2
6776,J.Wells,00-0030829,2016,JAX,1
6777,J.Wells,00-0030829,2017,JAX,1
6778,J.Wells,00-0030829,2019,TB,4
6779,J.Wells,00-0030829,2021,TB,1
6780,J.Wells,00-0030829,2022,TB,3
6781,J.Westover,00-0039305,2025,NE,1
6782,J.Wetzel,00-0029762,2016,ARI,2
6783,J.Wetzel,00-0029762,2017,ARI,1
6784,J.Wetzel,00-0029762,2018,ARI,3
6785,J.White,00-0031062,2017,NE,1
6786,J.White,00-0031062,2018,NE,1
6787,J.White,00-0031062,2019,NE,1
6788,J.Whitehead,00-0031512,2017,GB,1
6789,J.Whitehead,00-0031512,2018,GB,2
6790,J.Whitehead,00-0031512,2019,CLE,2
6791,J.Whitehead,00-0034374,2019,TB,1
6792,J.Whitehead,00-0034374,2020,TB,3
6793,J.Whitehead,00-0034374,2021,TB,2
6794,J.Whitehead,00-0034374,2022,NYJ,2
6795,J.Whitehead,00-0034374,2023,NYJ,1
6796,J.Whittaker,00-0036043,2020,ARI,1
6797,J.Whittington,00-0039751,2024,LA,1
6798,J.Whittington,00-0039751,2025,LA,1
6799,J.Whyle,00-0038589,2023,TEN,1
6800,J.Whyle,00-0038589,2024,TEN,1
6801,J.Whyle,00-0038589,2025,GB,2
6802,J.Wilcox,00-0030543,2017,PIT,4
6803,J.Wilcox,00-0030543,2018,IND,1
6804,J.Wilcox,00-0030543,2018,NYJ,1
6805,J.Wilkins,00-0034400,2019,IND,2
6806,J.Wilkins,00-0034400,2021,TEN,1
6807,J.Williams,00-0032975,2019,IND,2
6808,J.Williams,00-0033948,2017,GB,1
6809,J.Williams,00-0033948,2018,GB,2
6810,J.Williams,00-0033948,2019,GB,2
6811,J.Williams,00-0033948,2020,GB,1
6812,J.Williams,00-0033948,2021,DET,1
6813,J.Williams,00-0035241,2019,NE,1
6814,J.Williams,00-0035241,2020,NE,2
6815,J.Williams,00-0035241,2021,NE,2
6816,J.Williams,00-0035241,2023,CHI,1
6817,J.Williams,00-0035629,2020,CIN,2
6818,J.Williams,00-0035629,2021,CIN,5
6819,J.Williams,00-0035629,2022,CIN,6
6820,J.Williams,00-0035629,2023,CIN,3
6821,J.Williams,00-0035629,2025,ARI,4
6822,J.Williams,00-0035925,2021,NYG,1
6823,J.Williams,00-0035944,2022,LA,1
6824,J.Williams,00-0035944,2023,LA,2
6825,J.Williams,00-0035944,2025,NO,2
6826,J.Williams,00-0036997,2021,DEN,1
6827,J.Williams,00-0036997,2022,DEN,1
6828,J.Williams,00-0036997,2023,DEN,1
6829,J.Williams,00-0036997,2024,DEN,1
6830,J.Williams,00-0036997,2025,DAL,1
6831,J.Williams,00-0037240,2024,DET,3
6832,J.Williams,00-0037240,2025,DET,4
6833,J.Williams,00-0038043,2022,KC,4
6834,J.Williams,00-0038043,2023,KC,4
6835,J.Williams,00-0038043,2024,KC,10
6836,J.Williams,00-0038043,2025,KC,3
6837,J.Williams,00-0038812,2023,MIN,1
6838,J.Williams,00-0039430,2024,TEN,3
6839,J.Williams,00-0039430,2025,TEN,4
6840,J.Willis,00-0033912,2017,CIN,1
6841,J.Willis,00-0033912,2018,CIN,1
6842,J.Wills,00-0036267,2020,CLE,11
6843,J.Wills,00-0036267,2021,CLE,4
6844,J.Wills,00-0036267,2022,CLE,8
6845,J.Wills,00-0036267,2023,CLE,6
6846,J.Wills,00-0036267,2024,CLE,3
6847,J.Wilson,00-0032525,2016,JAX,1
6848,J.Wilson,00-0032525,2017,JAX,1
6849,J.Wilson,00-0032525,2020,JAX,2
6850,J.Wilson,00-0032525,2021,NYJ,3
6851,J.Wilson,00-0034115,2018,SF,1
6852,J.Wilson,00-0034115,2021,SF,2
6853,J.Wilson,00-0034115,2022,SF,1
6854,J.Wilson,00-0039236,2024,PHI,4
6855,J.Wilson,00-0040147,2025,NE,3
6856,J.Wiltz,00-0033734,2019,MIA,4
6857,J.Wims,00-0034426,2019,CHI,3
6858,J.Wims,00-0034426,2020,CHI,3
6859,J.Winchester,00-0030615,2017,KC,1
6860,J.Winchester,00-0030615,2020,KC,1
6861,J.Winchester,00-0030615,2022,KC,1
6862,J.Windmon,00-0039457,2024,CAR,2
6863,J.Winfree,00-0035593,2019,DEN,2
6864,J.Winfree,00-0035593,2021,GB,1
6865,J.Winston,00-0031503,2016,TB,8
6866,J.Winston,00-0031503,2017,TB,7
6867,J.Winston,00-0031503,2018,TB,1
6868,J.Winston,00-0031503,2019,TB,6
6869,J.Winston,00-0031503,2020,NO,1
6870,J.Winston,00-0031503,2021,NO,1
6871,J.Winston,00-0031503,2022,NO,1
6872,J.Winston,00-0031503,2024,CLE,1
6873,J.Witten,00-0022127,2016,DAL,5
6874,J.Witten,00-0022127,2017,DAL,4
6875,J.Witten,00-0022127,2020,LV,1
6876,J.Wood,00-0039532,2024,TEN,1
6877,J.Woods,00-0034801,2020,CHI,2
6878,J.Woods,00-0034801,2021,DET,1
6879,J.Woods,00-0034801,2025,ATL,1
6880,J.Worthy,00-0029257,2016,BUF,2
6881,J.Worthy,00-0029257,2017,BUF,2
6882,J.Worthy,00-0029257,2018,TB,1
6883,J.Wright,00-0029572,2017,MIN,1
6884,J.Wright,00-0029572,2018,CAR,1
6885,J.Wright,00-0029572,2019,CAR,1
6886,J.Wright,00-0031291,2016,CIN,1
6887,J.Zimmer,00-0032518,2020,BUF,1
6888,J.Zuniga,00-0036296,2020,NYJ,1
6889,J.Zuttah,00-0026223,2016,BAL,6
6890,JA.Crawford,00-0029627,2018,ATL,1
6891,Ja.Adams,00-0033872,2017,NYJ,3
6892,Ja.Brown,00-0030300,2017,ARI,2
6893,Ja.Davis,00-0035449,2019,MIA,1
6894,Ja.Horn,00-0036944,2025,CAR,7
6895,Ja.Jenkins,00-0029681,2019,NYG,6
6896,Ja.Johnson,00-0036292,2021,CHI,3
6897,Ja.Jones,00-0037106,2022,CHI,4
6898,Ja.Jones,00-0037106,2023,CHI,3
6899,Ja.Jones,00-0038039,2022,NE,1
6900,Ja.Matthews,00-0031279,2024,ATL,6
6901,Ja.Phillips,00-0036934,2025,MIA,2
6902,Ja.Reed,00-0032387,2023,SEA,3
6903,Ja.Tavai,00-0035240,2023,NE,2
6904,Ja.Watson,00-0037195,2022,KC,2
6905,Ja.Watson,00-0037195,2023,KC,3
6906,Ja.Watson,00-0037195,2024,KC,1
6907,Ja.Williams,00-0033948,2022,DET,1
6908,Ja.Williams,00-0033948,2024,NO,1
6909,Ja.Williams,00-0037240,2024,DET,1
6910,Jak.Johnson,00-0035726,2020,NE,2
6911,Jak.Johnson,00-0035726,2021,NE,2
6912,Jak.Johnson,00-0035726,2023,LV,2
6913,Jar.Williams,00-0035925,2022,DET,1
6914,Je.Davis,00-0031893,2018,MIA,2
6915,Je.Davis,00-0031893,2019,MIA,2
6916,Ji.Ward,00-0033046,2024,MIN,3
6917,Jo.Brown,00-0031051,2016,ARI,1
6918,Jo.Evans,00-0033790,2019,CIN,2
6919,Jo.Jackson,00-0036258,2022,DET,3
6920,Jo.Jenkins,00-0032970,2016,NYJ,1
6921,Jo.Jones,00-0032580,2022,NE,7
6922,Jo.Simpson,00-0036369,2024,NYJ,2
6923,Jo.Williams,00-0035241,2023,MIN,1
6924,Jon.Allen,00-0033523,2019,WAS,1
6925,Jon.Allen,00-0033523,2021,WAS,1
6926,Ju.Jones,00-0027944,2017,ATL,1
6927,Ju.Jones,00-0034677,2018,LAC,2
6928,Ju.Jones,00-0034677,2022,CHI,3
6929,Ju.Jones,00-0034677,2023,CHI,2
6930,Ju.Reid,00-0034361,2020,HOU,2
6931,Ju.Reid,00-0034361,2021,HOU,2
6932,Ju.Watson,00-0034386,2022,KC,1
6933,Ju.Watson,00-0034386,2023,KC,1
6934,Jy.Ward,00-0038578,2024,MIN,2
6935,K.Abrams-Draine,00-0039371,2024,DEN,1
6936,K.Abrams-Draine,00-0039371,2025,DEN,2
6937,K.Acker,00-0031186,2016,KC,1
6938,K.Acker,00-0031186,2017,KC,3
6939,K.Aiken,00-0028497,2016,BAL,2
6940,K.Aiken,00-0028497,2017,IND,2
6941,K.Aiken,00-0028497,2018,PHI,2
6942,K.Alexander,00-0032109,2016,TB,2
6943,K.Alexander,00-0032109,2017,TB,2
